Data Level,School Year,Facility Type,Public Or Independent,District Number,District Name,School Number,School Name,Has Eng Lang Learner Prog,Has Core French,Has Early French Immersion,Has Late French Immersion,Has Prog Francophone,Has Any French Immersion Prog,Has Any French Prog,Has Aborig Supp Services,Has Other Appr Aborig Prog,Has Aborig Lang And Cult,Has Continuing Ed Prog,Has Distributed Learn Prog,Has Career Prep Prog,Has Coop Prog,Has Apprenticeship Prog,Has Career Technical Prog
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,T,T,,,,,T,,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,T,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,T,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,T,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2009017,Castlegar Primary School,T,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2011004,MacLean Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,20,Kootenay-Columbia,2011005,Fruitvale Elementary,,T,,,,,T,,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,20,Kootenay-Columbia,2011009,James L Webster Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,,T,,,,,T,T,,T,,,T,,T,T
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,,T,,,,,T,T,,T,,,T,,T,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,T,T,,,,,T,T,,T,,,T,,,T
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,T,T,,,,,T,T,,T,,,T,,,T
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,T,T,,,,,T,T,,T,,,T,,T,T
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,,T,,,,,T,T,,T,,,T,,,T
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,T,T,,,,,T,T,,T,,,T,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,T,T,,,,,T,T,,T,,,T,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,20,Kootenay-Columbia,2011012,J Lloyd Crowe Secondary,T,T,,,,,T,T,,T,,,T,,T,T
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,,T,,,,,T,T,,T,,,T,T,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,,,,T,T,,T,,,T,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,,,,T,T,,T,,,T,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,,,,T,,,T,,,T,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,,,,T,T,,T,,,T,,T,T
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,,,,T,T,,T,,,T,,T,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,,,,T,T,,T,,,T,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,,,,T,T,,T,,,T,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,20,Kootenay-Columbia,2011014,Rossland Secondary,T,T,,T,,T,T,,,T,,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,20,Kootenay-Columbia,2011015,Glenmerry Elementary,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,CONTINUING ED,BC Public School,20,Kootenay-Columbia,2020000,Continuing Ed SD 20,,,,,,,,,,T,T,,,,,
SCHOOL LEVEL,2009/2010,CONTINUING ED,BC Public School,20,Kootenay-Columbia,2020000,Continuing Ed SD 20,,,,,,,,T,,T,T,,,,,
SCHOOL LEVEL,2011/2012,CONTINUING ED,BC Public School,20,Kootenay-Columbia,2020000,Continuing Ed SD 20,,,,,,,,T,,T,T,,,,,
SCHOOL LEVEL,2012/2013,CONTINUING ED,BC Public School,20,Kootenay-Columbia,2020000,Continuing Ed SD 20,,,,,,,,T,,T,T,,,,,
SCHOOL LEVEL,2013/2014,CONTINUING ED,BC Public School,20,Kootenay-Columbia,2020000,Continuing Ed SD 20,,,,,,,,T,,T,T,,,,,
SCHOOL LEVEL,2005/2006,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,T,T,,,,,T,T,,T,,,,,,
SCHOOL LEVEL,2013/2014,STANDARD,BC Public School,20,Kootenay-Columbia,2020021,Robson Community School,T,T,,,,,T,,,T,,,,,,
SCHOOL LEVEL,2005/2006,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099088,Cooperative Education,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099088,Cooperative Education,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099088,Cooperative Education,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099088,Cooperative Education,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099088,Cooperative Education,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099088,Cooperative Education,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099088,Cooperative Education,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099089,Junior Alternate Program,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2006/2007,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099089,Junior Alternate Program,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099089,Junior Alternate Program,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099089,Junior Alternate Program,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099089,Junior Alternate Program,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099089,Junior Alternate Program,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099089,Junior Alternate Program,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2006/2007,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2007/2008,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2008/2009,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2012/2013,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2013/2014,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099090,On-Line Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2005/2006,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099137,Kootenay-Columbia Learning Centre,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2006/2007,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099137,Kootenay-Columbia Learning Centre,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2007/2008,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099137,Kootenay-Columbia Learning Centre,,,,,,,,,,T,,,,,,
SCHOOL LEVEL,2008/2009,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099137,Kootenay-Columbia Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2009/2010,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099137,Kootenay-Columbia Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2010/2011,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099137,Kootenay-Columbia Learning Centre,,,,,,,,T,,T,,,,,,
SCHOOL LEVEL,2011/2012,ALTERNATE,BC Public School,20,Kootenay-Columbia,2099137,Kootenay-Columbia Learning Centre,,,,,,,,T,,T,,,,,,
